,sub_id,sub_age,sub_gender,nTrial,session,run,cue_Onset,event_duration,endowment_label,condition,fairness,accept_reject,rt,R_Option,L_Option,Endowment,offer,beh_fairness,accept,beh_fairness_perc,beh_fairness_num
187,10369,31.95,Male,43,ses-01,2,327.94205,5.7731,low,nonsocial,-4.4375,Accept,1.4000105,1,0,16,1,0.0625,1,5%,0.05
188,10369,31.95,Male,44,ses-01,2,334.7754,5.77444,high,nonsocial,-3.4375,Accept,1.1661916,2,0,32,2,0.0625,1,5%,0.05
189,10369,31.95,Male,45,ses-01,2,344.04193,5.77179,high,nonsocial,-2.4375,Accept,1.2341369,3,0,32,3,0.09375,1,10%,0.1
190,10369,31.95,Male,46,ses-01,2,354.90872,5.77396,high,nonsocial,-3.4375,Reject,1.1993045,2,0,32,2,0.0625,0,5%,0.05
191,10369,31.95,Male,47,ses-01,2,362.60162,5.73206,low,social,-1.4375,Accept,1.2656827,0,4,16,4,0.25,1,25%,0.25
192,10369,31.95,Male,48,ses-01,2,370.25934,5.72326,low,social,-4.4375,Reject,1.4495283,1,0,16,1,0.0625,0,5%,0.05
193,10402,35.94,Male,1,ses-01,1,4.592991,5.691533,high,social,-2.708333,Accept,2.617303,0,3,32,3,0.09375,1,10%,0.1
194,10402,35.94,Male,2,ses-01,1,13.858628,5.677667,low,social,2.291667,Accept,2.1998703,0,8,16,8,0.5,1,50%,0.5
195,10402,35.94,Male,3,ses-01,1,21.494646,5.689051,low,social,-3.708333,Accept,2.0176704,0,2,16,2,0.125,1,10%,0.1
196,10402,35.94,Male,4,ses-01,1,28.245617,5.772247,high,nonsocial,10.291667,Reject,1.150192,16,0,32,16,0.5,0,50%,0.5
197,10402,35.94,Male,5,ses-01,1,36.009064,5.659786,low,social,-3.708333,Reject,1.9833877,2,0,16,2,0.125,0,10%,0.1
198,10402,35.94,Male,6,ses-01,1,43.545376,5.773344,low,nonsocial,-3.708333,Accept,2.0162172,2,0,16,2,0.125,1,10%,0.1
199,10402,35.94,Male,7,ses-01,1,54.412792,5.772213,high,nonsocial,-3.708333,Reject,1.800083,2,0,32,2,0.0625,0,5%,0.05
200,10402,35.94,Male,8,ses-01,1,65.36328,5.68771,high,social,-3.708333,Reject,1.96726,2,0,32,2,0.0625,0,5%,0.05
201,10402,35.94,Male,9,ses-01,1,74.61538,5.68665,low,social,-4.708333,Reject,2.8007746,0,1,16,1,0.0625,0,5%,0.05
202,10402,35.94,Male,10,ses-01,1,81.36202,5.77481,high,nonsocial,2.291667,Accept,1.6167256,0,8,32,8,0.25,1,25%,0.25
203,10402,35.94,Male,11,ses-01,1,88.19597,5.77287,high,nonsocial,-2.708333,Accept,1.9839004,0,3,32,3,0.09375,1,10%,0.1
204,10402,35.94,Male,12,ses-01,1,95.02895,5.77486,high,nonsocial,-2.708333,Accept,1.2659357,0,3,32,3,0.09375,1,10%,0.1
205,10402,35.94,Male,13,ses-01,1,104.29601,5.7735,low,nonsocial,2.291667,Accept,1.5492966,0,8,16,8,0.5,1,50%,0.5
206,10402,35.94,Male,14,ses-01,1,111.128624,5.772636,high,nonsocial,2.291667,Accept,1.6000108,0,8,32,8,0.25,1,25%,0.25
207,10402,35.94,Male,15,ses-01,1,120.46947,5.68323,high,social,2.291667,Accept,1.649828,8,0,32,8,0.25,1,25%,0.25
208,10402,35.94,Male,16,ses-01,1,128.10583,5.69632,high,social,10.291667,Accept,1.0833234,0,16,32,16,0.5,1,50%,0.5
209,10402,35.94,Male,17,ses-01,1,134.86226,5.77391,low,nonsocial,2.291667,Accept,1.1489325,0,8,16,8,0.5,1,50%,0.5
210,10402,35.94,Male,18,ses-01,1,142.5799,5.7061,high,social,-3.708333,Reject,1.833126,2,0,32,2,0.0625,0,5%,0.05
211,10402,35.94,Male,19,ses-01,1,151.83263,5.7023,high,social,2.291667,Accept,1.4340351,0,8,32,8,0.25,1,25%,0.25
212,10402,35.94,Male,20,ses-01,1,158.59558,5.77397,high,nonsocial,-3.708333,Reject,1.1328144,0,2,32,2,0.0625,0,5%,0.05
213,10402,35.94,Male,21,ses-01,1,166.28616,5.73281,low,social,2.291667,Accept,1.1829231,0,8,16,8,0.5,1,50%,0.5
214,10402,35.94,Male,22,ses-01,1,178.72845,5.77314,low,nonsocial,-1.708333,Accept,1.98363,4,0,16,4,0.25,1,25%,0.25
215,10402,35.94,Male,23,ses-01,1,185.6045,5.73081,low,social,-3.708333,Reject,1.2163306,2,0,16,2,0.125,0,10%,0.1
216,10402,35.94,Male,24,ses-01,1,192.39505,5.77385,low,nonsocial,-4.708333,Reject,1.483372,1,0,16,1,0.0625,0,5%,0.05
217,10402,35.94,Male,25,ses-01,1,199.22945,5.77302,low,nonsocial,-1.708333,Accept,1.2839476,0,4,16,4,0.25,1,25%,0.25
218,10402,35.94,Male,26,ses-01,1,206.14131,5.69429,high,social,-3.708333,Reject,1.4668542,2,0,32,2,0.0625,0,5%,0.05
219,10402,35.94,Male,27,ses-01,1,213.75801,5.72661,high,social,10.291667,Accept,1.2500712,16,0,32,16,0.5,1,50%,0.5
220,10402,35.94,Male,28,ses-01,1,220.60219,5.71715,low,social,-4.708333,Reject,1.3987561,0,1,16,1,0.0625,0,5%,0.05
221,10402,35.94,Male,29,ses-01,1,227.37837,5.77358,high,nonsocial,10.291667,Accept,1.5167774,16,0,32,16,0.5,1,50%,0.5
222,10402,35.94,Male,30,ses-01,1,234.21207,5.77287,high,nonsocial,10.291667,Accept,1.1497029,16,0,32,16,0.5,1,50%,0.5
223,10402,35.94,Male,31,ses-01,1,241.09827,5.72123,low,social,-1.708333,Accept,1.3655359,4,0,16,4,0.25,1,25%,0.25
224,10402,35.94,Male,32,ses-01,1,248.695,5.77218,high,nonsocial,10.291667,Accept,1.2005769,0,16,32,16,0.5,1,50%,0.5
225,10402,35.94,Male,33,ses-01,1,256.3454,5.7734,low,nonsocial,-1.708333,Reject,1.1161624,0,4,16,4,0.25,0,25%,0.25
226,10402,35.94,Male,34,ses-01,1,264.06006,5.70987,high,social,-2.708333,Reject,1.6657896,0,3,32,3,0.09375,0,10%,0.1
227,10402,35.94,Male,35,ses-01,1,273.30988,5.72576,high,social,2.291667,Accept,1.0167325,0,8,32,8,0.25,1,25%,0.25
228,10402,35.94,Male,36,ses-01,1,280.09512,5.77326,high,nonsocial,-3.708333,Reject,1.0337896,0,2,32,2,0.0625,0,5%,0.05
229,10402,35.94,Male,37,ses-01,1,286.97134,5.73059,low,social,2.291667,Accept,1.0663629,0,8,16,8,0.5,1,50%,0.5
230,10402,35.94,Male,38,ses-01,1,293.76172,5.77478,high,nonsocial,-2.708333,Reject,1.2656761,3,0,32,3,0.09375,0,10%,0.1
231,10402,35.94,Male,39,ses-01,1,301.46896,5.7164,high,social,2.291667,Accept,1.2494518,0,8,32,8,0.25,1,25%,0.25
232,10402,35.94,Male,40,ses-01,1,309.06146,5.77356,low,nonsocial,-4.708333,Reject,1.3331938,1,0,16,1,0.0625,0,5%,0.05
233,10402,35.94,Male,41,ses-01,1,316.7123,5.77375,high,nonsocial,-3.708333,Reject,1.2327217,2,0,32,2,0.0625,0,5%,0.05
234,10402,35.94,Male,42,ses-01,1,323.60196,5.71796,high,social,-2.708333,Reject,2.7323768,3,0,32,3,0.09375,0,10%,0.1
235,10402,35.94,Male,43,ses-01,1,330.44516,5.70746,low,social,-1.708333,Accept,1.4999181,0,4,16,4,0.25,1,25%,0.25
236,10402,35.94,Male,44,ses-01,1,337.21155,5.77447,low,nonsocial,-1.708333,Accept,1.482878,4,0,16,4,0.25,1,25%,0.25
237,10402,35.94,Male,45,ses-01,1,346.4785,5.7727,high,nonsocial,-2.708333,Reject,1.8841538,0,3,32,3,0.09375,0,10%,0.1
238,10402,35.94,Male,46,ses-01,1,353.36383,5.72125,low,social,-4.708333,Accept,2.0000055,1,0,16,1,0.0625,1,5%,0.05
239,10402,35.94,Male,47,ses-01,1,360.14536,5.77258,low,nonsocial,-3.708333,Reject,1.8996902,2,0,16,2,0.125,0,10%,0.1
240,10402,35.94,Male,48,ses-01,1,367.03793,5.71357,high,social,10.291667,Accept,1.0995961,16,0,32,16,0.5,1,50%,0.5
241,10402,35.94,Male,1,ses-01,2,4.501156,5.773336,high,nonsocial,2.354167,Accept,1.2996445,8,0,32,8,0.25,1,25%,0.25
242,10402,35.94,Male,2,ses-01,2,11.417644,5.689906,low,social,2.354167,Accept,1.0335767,0,8,16,8,0.5,1,50%,0.5
243,10402,35.94,Male,3,ses-01,2,18.168343,5.772592,high,nonsocial,-2.645833,Reject,2.0662928,0,3,32,3,0.09375,0,10%,0.1
244,10402,35.94,Male,4,ses-01,2,25.00091,5.774109,low,nonsocial,-1.645833,Accept,1.1165411,0,4,16,4,0.25,1,25%,0.25
245,10402,35.94,Male,5,ses-01,2,31.833992,5.774058,high,nonsocial,-2.645833,Reject,1.8669473,0,3,32,3,0.09375,0,10%,0.1
246,10402,35.94,Male,6,ses-01,2,42.765446,5.708904,high,social,2.354167,Accept,1.4999242,8,0,32,8,0.25,1,25%,0.25
247,10402,35.94,Male,7,ses-01,2,51.950603,5.773327,high,nonsocial,10.354167,Accept,1.4007494,0,16,32,16,0.5,1,50%,0.5
248,10402,35.94,Male,8,ses-01,2,58.784058,5.772892,high,nonsocial,-2.645833,Reject,1.9834012,3,0,32,3,0.09375,0,10%,0.1
249,10402,35.94,Male,9,ses-01,2,65.69348,5.69754,high,social,-3.645833,Reject,1.3328309,0,2,32,2,0.0625,0,5%,0.05
250,10402,35.94,Male,10,ses-01,2,74.883736,5.772644,low,nonsocial,2.354167,Accept,1.4503243,8,0,16,8,0.5,1,50%,0.5
251,10402,35.94,Male,11,ses-01,2,82.589134,5.700776,high,social,-3.645833,Reject,1.5341504,2,0,32,2,0.0625,0,5%,0.05
252,10402,35.94,Male,12,ses-01,2,89.35065,5.772466,low,nonsocial,-3.645833,Accept,1.3005439,2,0,16,2,0.125,1,10%,0.1
253,10402,35.94,Male,13,ses-01,2,97.05296,5.721965,high,social,10.354167,Accept,1.182545,16,0,32,16,0.5,1,50%,0.5
254,10402,35.94,Male,14,ses-01,2,103.83408,5.77326,low,nonsocial,-4.645833,Reject,1.2170341,1,0,16,1,0.0625,0,5%,0.05
255,10402,35.94,Male,15,ses-01,2,111.494606,5.761749,high,social,2.354167,Accept,1.1007887,8,0,32,8,0.25,1,25%,0.25
256,10402,35.94,Male,16,ses-01,2,119.182014,5.708936,low,social,-4.645833,Reject,1.2830648,1,0,16,1,0.0625,0,5%,0.05
257,10402,35.94,Male,17,ses-01,2,125.95055,5.77343,high,nonsocial,10.354167,Accept,1.316006,0,16,32,16,0.5,1,50%,0.5
258,10402,35.94,Male,18,ses-01,2,133.60059,5.77334,low,nonsocial,-4.645833,Reject,1.5335013,0,1,16,1,0.0625,0,5%,0.05
259,10402,35.94,Male,19,ses-01,2,141.31027,5.71356,low,social,2.354167,Reject,1.6161404,8,0,16,8,0.5,0,50%,0.5
260,10402,35.94,Male,20,ses-01,2,148.08366,5.77526,low,nonsocial,-3.645833,Reject,1.3159922,0,2,16,2,0.125,0,10%,0.1
261,10402,35.94,Male,21,ses-01,2,154.91731,5.77414,high,nonsocial,10.354167,Reject,0.9830745,16,0,32,16,0.5,0,50%,0.5
262,10402,35.94,Male,22,ses-01,2,161.8189,5.70603,high,social,-2.645833,Accept,1.8657087,3,0,32,3,0.09375,1,10%,0.1
263,10402,35.94,Male,23,ses-01,2,171.00017,5.77377,low,nonsocial,-1.645833,Accept,1.4836161,0,4,16,4,0.25,1,25%,0.25
264,10402,35.94,Male,24,ses-01,2,180.32552,5.69944,low,social,2.354167,Accept,1.5329826,8,0,16,8,0.5,1,50%,0.5
265,10402,35.94,Male,25,ses-01,2,187.99902,5.67389,high,social,-3.645833,Reject,1.7500443,0,2,32,2,0.0625,0,5%,0.05
266,10402,35.94,Male,26,ses-01,2,194.79738,5.71068,high,social,-2.645833,Reject,1.8494025,3,0,32,3,0.09375,0,10%,0.1
267,10402,35.94,Male,27,ses-01,2,201.65463,5.68534,high,social,-2.645833,Reject,1.5673298,0,3,32,3,0.09375,0,10%,0.1
268,10402,35.94,Male,28,ses-01,2,208.46826,5.70467,low,social,-1.645833,Accept,1.2333449,4,0,16,4,0.25,1,25%,0.25
269,10402,35.94,Male,29,ses-01,2,215.30135,5.70562,low,social,-1.645833,Accept,1.1502608,0,4,16,4,0.25,1,25%,0.25
270,10402,35.94,Male,30,ses-01,2,224.54659,5.70936,low,social,-4.645833,Reject,1.4006605,1,0,16,1,0.0625,0,5%,0.05
271,10402,35.94,Male,31,ses-01,2,231.31679,5.77514,low,nonsocial,-4.645833,Reject,1.3328861,0,1,16,1,0.0625,0,5%,0.05
272,10402,35.94,Male,32,ses-01,2,238.20728,5.71665,low,social,-1.645833,Accept,0.9835512,4,0,16,4,0.25,1,25%,0.25
273,10402,35.94,Male,33,ses-01,2,244.98357,5.77343,high,nonsocial,2.354167,Accept,1.3339899,0,8,32,8,0.25,1,25%,0.25
274,10402,35.94,Male,34,ses-01,2,251.91246,5.67744,high,social,-3.645833,Reject,2.1839182,0,2,32,2,0.0625,0,5%,0.05
275,10402,35.94,Male,35,ses-01,2,259.46695,5.77451,high,nonsocial,-3.645833,Reject,1.082704,0,2,32,2,0.0625,0,5%,0.05
276,10402,35.94,Male,36,ses-01,2,267.11673,5.77407,low,nonsocial,-1.645833,Accept,1.0825592,4,0,16,4,0.25,1,25%,0.25
277,10402,35.94,Male,37,ses-01,2,274.82477,5.71623,low,social,-3.645833,Accept,1.8659937,0,2,16,2,0.125,1,10%,0.1
278,10402,35.94,Male,38,ses-01,2,281.59995,5.77401,high,nonsocial,-2.645833,Accept,1.7991889,0,3,32,3,0.09375,1,10%,0.1
279,10402,35.94,Male,39,ses-01,2,289.30255,5.72101,high,social,-2.645833,Accept,1.4167664,3,0,32,3,0.09375,1,10%,0.1
280,10402,35.94,Male,40,ses-01,2,296.15155,5.70642,low,social,2.354167,Accept,1.2489829,8,0,16,8,0.5,1,50%,0.5
281,10402,35.94,Male,41,ses-01,2,305.42767,5.69446,low,social,-3.645833,Accept,1.4675773,0,2,16,2,0.125,1,10%,0.1
282,10402,35.94,Male,42,ses-01,2,316.28717,5.70183,low,social,-1.645833,Accept,1.1504198,0,4,16,4,0.25,1,25%,0.25
283,10402,35.94,Male,43,ses-01,2,325.46707,5.77286,high,nonsocial,10.354167,Accept,1.3670688,16,0,32,16,0.5,1,50%,0.5
284,10402,35.94,Male,44,ses-01,2,332.3533,5.71878,high,social,10.354167,Accept,1.067004,16,0,32,16,0.5,1,50%,0.5
285,10402,35.94,Male,45,ses-01,2,339.9501,5.77588,high,nonsocial,-3.645833,Reject,2.0649433,0,2,32,2,0.0625,0,5%,0.05
286,10402,35.94,Male,46,ses-01,2,350.83337,5.77369,high,nonsocial,2.354167,Accept,1.0999018,0,8,32,8,0.25,1,25%,0.25
287,10402,35.94,Male,47,ses-01,2,357.6668,5.77305,high,nonsocial,-3.645833,Reject,1.583371,0,2,32,2,0.0625,0,5%,0.05
288,10402,35.94,Male,48,ses-01,2,365.3166,5.77352,high,nonsocial,10.354167,Accept,1.1834671,0,16,32,16,0.5,1,50%,0.5
289,10418,68.64,Female,1,ses-02,1,4.522823,5.77187,low,nonsocial,-1.895833,Accept,1.3160713,0,4,16,4,0.25,1,25%,0.25
290,10418,68.64,Female,2,ses-02,1,12.173431,5.77228,high,nonsocial,-3.895833,Accept,1.7158442,2,0,32,2,0.0625,1,5%,0.05
291,10418,68.64,Female,3,ses-02,1,19.030827,5.746849,low,social,-3.895833,Accept,1.2334713,0,2,16,2,0.125,1,10%,0.1
292,10418,68.64,Female,4,ses-02,1,26.661777,5.765793,high,social,2.104167,Accept,1.5841339,8,0,32,8,0.25,1,25%,0.25
293,10418,68.64,Female,5,ses-02,1,34.31021,5.767522,low,social,2.104167,Accept,1.64962,0,8,16,8,0.5,1,50%,0.5
294,10418,68.64,Female,6,ses-02,1,41.225216,5.685544,low,social,-3.895833,Accept,1.4333988,2,0,16,2,0.125,1,10%,0.1
295,10418,68.64,Female,7,ses-02,1,50.518528,5.643314,low,social,-1.895833,Accept,1.3001444,4,0,16,4,0.25,1,25%,0.25
296,10418,68.64,Female,8,ses-02,1,58.039997,5.771763,low,nonsocial,-1.895833,Accept,1.249258,0,4,16,4,0.25,1,25%,0.25
297,10418,68.64,Female,9,ses-02,1,64.87345,5.7692,low,nonsocial,-3.895833,Accept,1.4510441,2,0,16,2,0.125,1,10%,0.1
298,10418,68.64,Female,10,ses-02,1,71.70742,5.77113,high,nonsocial,-2.895833,Accept,1.7500317,0,3,32,3,0.09375,1,10%,0.1
299,10418,68.64,Female,11,ses-02,1,78.653076,5.659434,high,social,10.104167,Accept,1.1161371,16,0,32,16,0.5,1,50%,0.5
300,10418,68.64,Female,12,ses-02,1,85.50586,5.63979,high,social,-2.895833,Accept,1.4499785,0,3,32,3,0.09375,1,10%,0.1
301,10418,68.64,Female,13,ses-02,1,93.05031,5.74512,high,social,-3.895833,Accept,1.3835782,2,0,32,2,0.0625,1,5%,0.05
302,10418,68.64,Female,14,ses-02,1,100.67312,5.77444,high,nonsocial,10.104167,Accept,1.4327916,16,0,32,16,0.5,1,50%,0.5
303,10418,68.64,Female,15,ses-02,1,109.94019,5.771625,low,nonsocial,-3.895833,Accept,1.3500574,0,2,16,2,0.125,1,10%,0.1
304,10418,68.64,Female,16,ses-02,1,117.704155,5.642295,low,social,-1.895833,Accept,1.1830949,0,4,16,4,0.25,1,25%,0.25
305,10418,68.64,Female,17,ses-02,1,124.40739,5.77118,high,nonsocial,2.104167,Accept,1.4506769,0,8,32,8,0.25,1,25%,0.25
306,10418,68.64,Female,18,ses-02,1,135.27486,5.77147,high,nonsocial,-3.895833,Accept,1.3323648,2,0,32,2,0.0625,1,5%,0.05
307,10418,68.64,Female,19,ses-02,1,142.1246,5.75646,high,social,-3.895833,Accept,1.5488712,0,2,32,2,0.0625,1,5%,0.05
308,10418,68.64,Female,20,ses-02,1,152.98984,5.75801,high,social,-3.895833,Accept,1.4987804,2,0,32,2,0.0625,1,5%,0.05
309,10418,68.64,Female,21,ses-02,1,159.93018,5.64914,high,social,10.104167,Accept,1.4169714,0,16,32,16,0.5,1,50%,0.5
310,10418,68.64,Female,22,ses-02,1,169.18245,5.66399,low,social,2.104167,Accept,1.5832188,0,8,16,8,0.5,1,50%,0.5
311,10418,68.64,Female,23,ses-02,1,175.91162,5.76851,high,nonsocial,-3.895833,Accept,1.4169463,2,0,32,2,0.0625,1,5%,0.05
312,10418,68.64,Female,24,ses-02,1,186.77515,5.77221,high,nonsocial,10.104167,Accept,1.6153657,16,0,32,16,0.5,1,50%,0.5
313,10418,68.64,Female,25,ses-02,1,194.4214,5.77547,low,social,-4.895833,Accept,1.7331783,0,1,16,1,0.0625,1,5%,0.05
314,10418,68.64,Female,26,ses-02,1,201.25826,5.77111,low,nonsocial,2.104167,Accept,1.1341985,8,0,16,8,0.5,1,50%,0.5
315,10418,68.64,Female,27,ses-02,1,208.19801,5.66629,high,social,10.104167,Accept,1.8157927,16,0,32,16,0.5,1,50%,0.5
316,10418,68.64,Female,28,ses-02,1,214.9255,5.77175,low,nonsocial,-4.895833,Accept,1.5163025,0,1,16,1,0.0625,1,5%,0.05
317,10418,68.64,Female,29,ses-02,1,221.75792,5.77438,low,nonsocial,-1.895833,Accept,1.5155466,0,4,16,4,0.25,1,25%,0.25
318,10418,68.64,Female,30,ses-02,1,231.02461,5.7726,high,nonsocial,10.104167,Accept,1.9168601,16,0,32,16,0.5,1,50%,0.5
319,10418,68.64,Female,31,ses-02,1,237.85857,5.7718,high,nonsocial,10.104167,Accept,1.0991309,16,0,32,16,0.5,1,50%,0.5
320,10418,68.64,Female,32,ses-02,1,245.50912,5.77238,high,nonsocial,-2.895833,Accept,1.3656424,3,0,32,3,0.09375,1,10%,0.1
321,10418,68.64,Female,33,ses-02,1,254.77588,5.7713,high,nonsocial,-3.895833,Accept,1.1332313,2,0,32,2,0.0625,1,5%,0.05
322,10418,68.64,Female,34,ses-02,1,261.6105,5.7705,high,nonsocial,-3.895833,Accept,1.5665143,0,2,32,2,0.0625,1,5%,0.05
323,10418,68.64,Female,35,ses-02,1,268.50833,5.70685,low,social,-1.895833,Accept,1.9150219,0,4,16,4,0.25,1,25%,0.25
324,10418,68.64,Female,36,ses-02,1,275.27698,5.77087,high,nonsocial,-2.895833,Accept,1.6162086,3,0,32,3,0.09375,1,10%,0.1
325,10418,68.64,Female,37,ses-02,1,282.2184,5.6638,low,social,-1.895833,Accept,1.3327013,0,4,16,4,0.25,1,25%,0.25
326,10418,68.64,Female,38,ses-02,1,291.46072,5.6872,high,social,2.104167,Accept,1.0665691,0,8,32,8,0.25,1,25%,0.25
327,10418,68.64,Female,39,ses-02,1,299.02103,5.77615,high,social,-2.895833,Accept,1.200103,3,0,32,3,0.09375,1,10%,0.1
328,10418,68.64,Female,40,ses-02,1,305.87186,5.76022,low,social,-3.895833,Accept,1.6489613,0,2,16,2,0.125,1,10%,0.1
329,10418,68.64,Female,41,ses-02,1,312.69208,5.77398,high,nonsocial,2.104167,Accept,1.7157879,8,0,32,8,0.25,1,25%,0.25
330,10418,68.64,Female,42,ses-02,1,325.17612,5.77198,low,nonsocial,-1.895833,Accept,1.6830102,0,4,16,4,0.25,1,25%,0.25
331,10418,68.64,Female,43,ses-02,1,332.0207,5.7604,low,social,-4.895833,Accept,1.5336196,1,0,16,1,0.0625,1,5%,0.05
332,10418,68.64,Female,44,ses-02,1,339.7466,5.6855,high,social,10.104167,Accept,1.3837546,16,0,32,16,0.5,1,50%,0.5
333,10418,68.64,Female,45,ses-02,1,346.49353,5.77145,high,nonsocial,10.104167,Accept,1.3824533,16,0,32,16,0.5,1,50%,0.5
334,10418,68.64,Female,46,ses-02,1,354.23688,5.67907,high,social,-2.895833,Accept,1.4834746,0,3,32,3,0.09375,1,10%,0.1
335,10418,68.64,Female,47,ses-02,1,361.089,5.66094,high,social,-3.895833,Accept,1.3654703,0,2,32,2,0.0625,1,5%,0.05
336,10418,68.64,Female,48,ses-02,1,368.6273,5.7698,low,nonsocial,-3.895833,Accept,1.4678763,0,2,16,2,0.125,1,10%,0.1
337,10418,68.64,Female,1,ses-02,2,4.60083,5.67894,low,social,-1.479167,Accept,1.6830117,0,4,16,4,0.25,1,25%,0.25
338,10418,68.64,Female,2,ses-02,2,11.448365,5.664466,low,social,-4.479167,Accept,1.8330775,0,1,16,1,0.0625,1,5%,0.05
339,10418,68.64,Female,3,ses-02,2,18.17559,5.771107,low,nonsocial,-3.479167,Accept,1.1832254,0,2,16,2,0.125,1,10%,0.1
340,10418,68.64,Female,4,ses-02,2,25.116482,5.664364,low,social,-4.479167,Reject,1.3498797,0,1,16,1,0.0625,0,5%,0.05
341,10418,68.64,Female,5,ses-02,2,32.770424,5.661262,low,social,2.520833,Accept,1.4160872,0,8,16,8,0.5,1,50%,0.5
342,10418,68.64,Female,6,ses-02,2,43.647602,5.648458,high,social,-2.479167,Reject,1.2505499,0,3,32,3,0.09375,0,10%,0.1
343,10418,68.64,Female,7,ses-02,2,50.359375,5.772325,high,nonsocial,10.520833,Accept,1.3650274,0,16,32,16,0.5,1,50%,0.5
344,10418,68.64,Female,8,ses-02,2,58.00866,5.773826,high,nonsocial,2.520833,Reject,1.2654742,8,0,32,8,0.25,0,25%,0.25
345,10418,68.64,Female,9,ses-02,2,68.88777,5.760164,high,nonsocial,10.520833,Accept,1.4832551,0,16,32,16,0.5,1,50%,0.5
346,10418,68.64,Female,10,ses-02,2,75.70897,5.7736,low,nonsocial,-1.479167,Accept,2.065558,0,4,16,4,0.25,1,25%,0.25
347,10418,68.64,Female,11,ses-02,2,82.542595,5.773095,high,nonsocial,-3.479167,Reject,1.8659937,0,2,32,2,0.0625,0,5%,0.05
348,10418,68.64,Female,12,ses-02,2,91.80868,5.75734,high,nonsocial,2.520833,Accept,2.281949,0,8,32,8,0.25,1,25%,0.25
349,10418,68.64,Female,13,ses-02,2,99.43403,5.78057,high,nonsocial,2.520833,Accept,1.2998202,0,8,32,8,0.25,1,25%,0.25
350,10418,68.64,Female,14,ses-02,2,108.79406,5.66952,high,social,-3.479167,Reject,1.2008549,0,2,32,2,0.0625,0,5%,0.05
351,10418,68.64,Female,15,ses-02,2,119.55895,5.77249,high,nonsocial,-3.479167,Reject,1.4333289,2,0,32,2,0.0625,0,5%,0.05
352,10418,68.64,Female,16,ses-02,2,126.39526,5.76864,low,nonsocial,-4.479167,Reject,1.650805,1,0,16,1,0.0625,0,5%,0.05
353,10418,68.64,Female,17,ses-02,2,133.2256,5.77355,high,nonsocial,10.520833,Accept,1.3320769,16,0,32,16,0.5,1,50%,0.5
354,10418,68.64,Female,18,ses-02,2,140.05922,5.77222,low,nonsocial,2.520833,Accept,1.4990581,0,8,16,8,0.5,1,50%,0.5
355,10418,68.64,Female,19,ses-02,2,147.79045,5.69113,low,social,2.520833,Accept,1.3500549,8,0,16,8,0.5,1,50%,0.5
356,10418,68.64,Female,20,ses-02,2,154.6546,5.65982,high,social,2.520833,Accept,2.0661516,0,8,32,8,0.25,1,25%,0.25
357,10418,68.64,Female,21,ses-02,2,163.87865,5.68673,high,social,2.520833,Accept,1.5509663,0,8,32,8,0.25,1,25%,0.25
358,10418,68.64,Female,22,ses-02,2,170.72621,5.6732,high,social,-3.479167,Reject,1.4668101,2,0,32,2,0.0625,0,5%,0.05
359,10418,68.64,Female,23,ses-02,2,183.10974,5.77362,high,nonsocial,-2.479167,Reject,1.7489954,0,3,32,3,0.09375,0,10%,0.1
360,10418,68.64,Female,24,ses-02,2,190.03973,5.67748,low,social,2.520833,Accept,1.982508,8,0,16,8,0.5,1,50%,0.5
361,10418,68.64,Female,25,ses-02,2,196.89357,5.65653,high,social,-2.479167,Reject,2.4323094,0,3,32,3,0.09375,0,10%,0.1
362,10418,68.64,Female,26,ses-02,2,203.61105,5.77135,high,nonsocial,-3.479167,Reject,1.149791,0,2,32,2,0.0625,0,5%,0.05
363,10418,68.64,Female,27,ses-02,2,210.4434,5.77239,high,nonsocial,10.520833,Accept,1.2336487,0,16,32,16,0.5,1,50%,0.5
364,10418,68.64,Female,28,ses-02,2,218.19276,5.67264,high,social,-2.479167,Reject,1.8838658,3,0,32,3,0.09375,0,10%,0.1
365,10418,68.64,Female,29,ses-02,2,225.02995,5.66722,low,social,2.520833,Accept,2.6184044,8,0,16,8,0.5,1,50%,0.5
366,10418,68.64,Female,30,ses-02,2,231.85753,5.67575,high,social,2.520833,Accept,2.032237,0,8,32,8,0.25,1,25%,0.25
367,10418,68.64,Female,31,ses-02,2,239.43536,5.74588,high,social,2.520833,Accept,1.6179816,0,8,32,8,0.25,1,25%,0.25
368,10418,68.64,Female,32,ses-02,2,247.14034,5.67701,high,social,-2.479167,Reject,1.2328708,0,3,32,3,0.09375,0,10%,0.1
369,10418,68.64,Female,33,ses-02,2,254.79172,5.67348,low,social,-3.479167,Reject,1.3833865,0,2,16,2,0.125,0,10%,0.1
370,10418,68.64,Female,34,ses-02,2,262.44717,5.66941,low,social,-3.479167,Reject,1.6999191,0,2,16,2,0.125,0,10%,0.1
371,10418,68.64,Female,35,ses-02,2,269.99426,5.77219,low,nonsocial,-3.479167,Accept,1.1167732,2,0,16,2,0.125,1,10%,0.1
372,10418,68.64,Female,36,ses-02,2,276.9379,5.66125,low,social,2.520833,Accept,1.7002786,0,8,16,8,0.5,1,50%,0.5
373,10418,68.64,Female,37,ses-02,2,283.66055,5.77173,high,nonsocial,-3.479167,Reject,1.433438,2,0,32,2,0.0625,0,5%,0.05
374,10418,68.64,Female,38,ses-02,2,290.49408,5.77408,high,nonsocial,2.520833,Accept,1.3824764,0,8,32,8,0.25,1,25%,0.25
